instr,addr,pipe,call_count,cycles,running_time(us),detail
MUL_IMM,0x1168c384,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0,XN:X2=0,IMM:0x60,"
ADD,0x1168c594,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1c7560,XN:X10=0x1c7560,XM:X1=0,"
SHL,0x1168c058,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0,DATA_SRC:IMM,IMM:0x9,"
CMP_IMM,0x1168c58c,SCALAR,1,1,0.000000,"dtype:S64,XN:X4=0,IMM:0,cond_op:NE,"
ADD,0x1168c38c,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1c7560,XN:X10=0x1c7560,XM:X1=0,"
ADD_IMM,0x1168c390,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1c7620,XN:X0=0x1c7560,IMM:0xc0,"
INSERT_XD,0x1168c394,SCALAR,1,1,0.000000,"XD:X1=0x1c7624,IMM:0x1,POSITION:0x2,EXT:0,"
AND,0x1168c588,SCALAR,1,1,0.000000,"dtype:B64,XD:X4=0,XN:X9=0x200,XM:X3=0xf,"
ADD_IMM,0x1168c3a0,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x2f,XN:X5=0x20,IMM:0xf,"
ZEROEXT,0x1168c3a4,SCALAR,1,1,0.000000,"dtype:U32,XD:X0=0x2f,XN:X0=0x2f,"
SHR,0x1168c0ac,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0x4,"
MUL_IMM,0x1168c068,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0,XN:X4=0,IMM:0x60,"
AND,0x1168c0dc,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0,XN:X6=0x200,XM:X29=0x41d5,"
MOV_XD_IMM,0x1168c830,SCALAR,1,1,0.000000,"XD:X6=0x1,IMM:0x1,"
SHL,0x1168c0d8,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x200,XN:X5=0x9,DATA_SRC:XN,IMM:0,"
MOV_XD_IMM,0x1168c0d4,SCALAR,1,1,0.000000,"XD:X6=0x1,IMM:0x1,"
SHL,0x1168cb9c,SCALAR,1,1,0.000000,"dtype:B64,XD:X1=0x200000,DATA_SRC:IMM,IMM:0x10,"
SHL,0x1168c06c,SCALAR,1,1,0.000000,"dtype:B64,XD:X0=0,DATA_SRC:IMM,IMM:0x2,"
SHL,0x1168c834,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0x200,XN:X8=0x9,DATA_SRC:XN,IMM:0,"
AND,0x1168c838,SCALAR,1,1,0.000000,"dtype:B64,XD:X8=0,XN:X6=0x200,XM:X29=0x41d5,"
ZEROEXT,0x1168c070,SCALAR,1,1,0.000000,"dtype:U32,XD:X14=0,XN:X1=0,"
ADD,0x1168c074,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1c7560,XN:X10=0x1c7560,XM:X0=0,"
MOVK,0x1168c864,SCALAR,1,1,0.000000,"XD:X3=0x569,IMM:0,UIMM:0x2,"
INSERT_XD,0x1168cba0,SCALAR,1,1,0.000000,"XD:X1=0x200010,IMM:0x1,POSITION:0x4,EXT:0,"
CMP,0x1168c0a8,SCALAR,1,1,0.000000,"dtype:U64,XN:X5=0x9,XM:X24=0xe,cond_op:GT,"
MOVK,0x1168c860,SCALAR,1,1,0.000000,"XD:X3=0x569,IMM:0,UIMM:0x1,"
AND,0x1168c854,SCALAR,1,1,0.000000,"dtype:B64,XD:X6=0,XN:X6=0x200,XM:X23=0x302a,"
ADD,0x1168c078,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x1c7560,XN:X10=0x1c7560,XM:X2=0,"
ADD,0x1168c0a4,SCALAR,1,1,0.000000,"dtype:S64,XD:X0=0x1168a000,XN:X0=0x1168a000,XM:X14=0,"
ZEROEXT,0x1168c0a0,SCALAR,1,1,0.000000,"dtype:U32,XD:X1=0x20f,XN:X1=0x20f,"
SHL,0x1168c09c,SCALAR,1,1,0.000000,"dtype:B64,XD:X14=0,DATA_SRC:IMM,IMM:0x1,"
ADD_IMM,0x1168c098,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x20f,XN:X3=0x200,IMM:0xf,"
MOV_XD_IMM,0x1168c85c,SCALAR,1,1,0.000000,"XD:X3=0x569,IMM:0x569,"
SIGNEXT,0x1168c090,SCALAR,1,1,0.000000,"dtype:S32,XD:X8=0,XN:X1=0,"
INSERT_XD,0x1168c084,SCALAR,1,1,0.000000,"XD:X6=0x1c76e4,IMM:0x1,POSITION:0x2,EXT:0,"
ADD_IMM,0x1168c080,SCALAR,1,1,0.000000,"dtype:S64,XD:X6=0x1c76e0,XN:X2=0x1c7560,IMM:0x180,"
ZEROEXT,0x1168c808,SCALAR,1,1,0.000000,"dtype:U32,XD:X5=0,XN:X5=0,"
MOVK,0x1168c1c0,SCALAR,1,1,0.000000,"XD:X3=0xfffe0000,IMM:0xfffe,UIMM:0x1,"
MOV_XD_IMM,0x1168c1bc,SCALAR,1,1,0.000000,"XD:X3=0,IMM:0,"
ADD,0x1168c1b8,SCALAR,1,1,0.000000,"dtype:S64,XD:X4=0x1168a600,XN:X3=0x1168a600,XM:X4=0,"
ADD_IMM,0x1168c1b4,SCALAR,1,1,0.000000,"dtype:S64,XD:X1=0x1c76e0,XN:X1=0x1c7560,IMM:0x180,"
SHL,0x1168c1c8,SCALAR,1,1,0.000000,"dtype:B64,XD:X2=0x4000000,DATA_SRC:IMM,IMM:0x11,"
MOV_XD_IMM,0x1168c18c,SCALAR,1,1,0.000000,"XD:X3=0x3,IMM:0x3,"
SUB_IMM,0x1168c188,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0xfffffffffffffffd,XN:X2=0x9,IMM:0xc,"
MOVK,0x1168c108,SCALAR,1,1,0.000000,"XD:X3=0x2a4,IMM:0,UIMM:0x2,"
MOVK,0x1168c104,SCALAR,1,1,0.000000,"XD:X3=0x2a4,IMM:0,UIMM:0x1,"
MOV_XD_IMM,0x1168c100,SCALAR,1,1,0.000000,"XD:X3=0x2a4,IMM:0x2a4,"
MOV_XD_IMM,0x1168cbac,SCALAR,1,1,0.000000,"XD:X0=0xfdbc,IMM:0xfdbc,"
SHR,0x1168c80c,SCALAR,1,1,0.000000,"dtype:U64,XD:X1=0x20,DATA_SRC:IMM,IMM:0x4,"
AND,0x1168c0f8,SCALAR,1,1,0.000000,"dtype:B64,XD:X5=0,XN:X6=0x200,XM:X23=0x302a,"
SHR,0x1168c810,SCALAR,1,1,0.000000,"dtype:U64,XD:X4=0x8,DATA_SRC:IMM,IMM:0x4,"
ZEROEXT,0x1168c064,SCALAR,1,1,0.000000,"dtype:U32,XD:X0=0,XN:X0=0,"
SUB,0x1168c05c,SCALAR,1,1,0.000000,"dtype:S64,XD:X2=0x40000000280,XN:X2=0x40000000280,XM:X1=0,"
SEL,0x1168c060,SCALAR,1,1,0.000000,"dtype:B64,XD:X3=0x200,XN:X2=0x40000000280,XM:X16=0x200,"
SHR,0x1168c814,SCALAR,1,1,0.000000,"dtype:U64,XD:X5=0,DATA_SRC:IMM,IMM:0x4,"
JUMPC,0x1168e138,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168e13c,cond_flag:0"
JUMP,0x1168bb08,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bb0c"
JUMP,0x1168cbb8,FLOWCTRL,1,0,0.000000,"TargetPC:0"
NOP,0x1168c544,FLOWCTRL,1,0,0.000000,""
END,0x1168e184,FLOWCTRL,1,0,0.000000,""
JUMPCMP,0x1168bb04,FLOWCTRL,5,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X2=0x1,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X4=0x5,"
JUMP,0x1168bae0,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bb0c"
JUMP,0x1168c868,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168de08,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168dc00"
NOP,0x1168e17c,FLOWCTRL,1,0,0.000000,""
JUMP,0x1168e13c,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168e140"
JUMPCMP,0x1168c818,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X8=0x9,Condition_op:3,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X24=0xe,"
JUMP,0x1168cf38,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168cf3c"
JUMPCMP,0x1168cf34,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X2=0x41f,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X0=0x41f,"
WAIT_FLAG,0x1168de70,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
MOV_SPR_XN,0x1168b980,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
WAIT_FLAG,0x1168de78,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:2,"
JUMP,0x1168de54,FLOWCTRL,1,0,0.000000,"TargetPC:0"
MOV_SPR_XN,0x1168b970,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
WAIT_FLAG,0x1168de8c,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMP,0x1168cf60,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168d010"
JUMP,0x1168c7dc,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c7e0"
JUMPCMP,0x1168c7d8,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X1=0x1,Condition_op:0,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMP,0x1168c5b0,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMPCMP,0x1168c858,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X6=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
WAIT_FLAG,0x1168de98,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:3,"
JUMP,0x1168c81c,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c820"
BAR,0x1168cf7c,VECTOR,32,0,0.000000,"PIPE:VEC"
WAIT_FLAG,0x1168dea4,MTE2,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMPC,0x1168dea8,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168deac,cond_flag:1"
NOP,0x1168cf14,FLOWCTRL,1,0,0.000000,""
JUMPCMP,0x1168c83c,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X8=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMP,0x1168c840,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c854"
JUMP,0x1168cbdc,FLOWCTRL,1,0,0.000000,"TargetPC:0"
NOP,0x1168de30,FLOWCTRL,1,0,0.000000,""
JUMPC,0x1168c5a0,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c5a4,cond_flag:0"
NOP,0x1168dc34,FLOWCTRL,32,0,0.000000,""
WAIT_FLAG,0x1168bfc8,MTE3,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE3,FLAGID:0,"
JUMPC,0x1168c0bc,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c0c0,cond_flag:0"
JUMP,0x1168d14c,FLOWCTRL,31,0,0.000000,"TargetPC:0"
NOP,0x1168bfb0,FLOWCTRL,1,0,0.000000,""
JUMP,0x1168c0c0,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c0d4"
JUMPCMP,0x1168d13c,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X6=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
JUMP,0x1168bf88,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c040"
JUMP,0x1168d124,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d128"
JUMPC,0x1168bfcc,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bfd0,cond_flag:0"
JUMPCMP,0x1168d120,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X6=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMPCMP,0x1168c0e0,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X5=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMP,0x1168c0e4,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c0e8"
JUMP,0x1168d100,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d114"
JUMPC,0x1168d0fc,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d100,cond_flag:0"
WAIT_FLAG,0x1168d0f8,MTE2,31,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:3,"
JUMPCMP,0x1168c0fc,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X5=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
MOV_SPR_XN,0x1168dc64,SCALAR,32,0,0.000000,"SPR:CTRL,XN:X2=0x100000000000000,"
JUMP,0x1168d53c,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d540"
JUMPCMP,0x1168d4fc,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X1=0x1,Condition_op:0,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMP,0x1168d500,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d514"
JUMP,0x1168d2d8,FLOWCTRL,31,0,0.000000,"TargetPC:0"
JUMP,0x1168c03c,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMPC,0x1168d2c8,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d2cc,cond_flag:0"
WAIT_FLAG,0x1168d2c4,MTE2,31,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMPC,0x1168c02c,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c030,cond_flag:0"
JUMPCMP,0x1168d538,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X0=0x9,Condition_op:3,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X24=0xe,"
JUMP,0x1168c10c,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMPCMP,0x1168d55c,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X0=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMP,0x1168d560,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d574"
JUMPCMP,0x1168d578,FLOWCTRL,31,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X0=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
JUMP,0x1168d588,FLOWCTRL,31,0,0.000000,"TargetPC:0"
JUMP,0x1168bfdc,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168d8c8,FLOWCTRL,31,0,0.000000,"TargetPC:0"
WAIT_FLAG,0x1168c0b4,MTE2,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:0,"
JUMP,0x1168c3b0,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c3c4"
SET_FLAG,0x1168bdf0,MTE3,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:0,"
SET_FLAG,0x1168bde4,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:2,"
SET_FLAG,0x1168bddc,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
WAIT_FLAG,0x1168c388,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:2,"
JUMP,0x1168d00c,FLOWCTRL,1,0,0.000000,"TargetPC:0"
LOOP,0x1168dd8c,FLOWCTRL,32,0,0.000000,"TotalIterNum:0"
JUMPCMP,0x1168cffc,FLOWCTRL,32,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X0=0x1,Condition_op:2,FC_type:IMM,IMM:0x5CMP_type:REG,XM:X19=0x20,"
JUMPCMP,0x1168c3ac,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X4=0x9,Condition_op:3,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X24=0xe,"
WAIT_FLAG,0x1168c37c,MTE2,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:0,"
WAIT_FLAG,0x1168dda4,VECTOR,1024,0,0.000000,"PIPE:SCALAR,TRIGGERPIPE:VEC,FLAGID:0,"
JUMPCMP,0x1168c3d0,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X4=0,Condition_op:1,FC_type:IMM,IMM:0x2CMP_type:IMM,UIMM:0,"
JUMP,0x1168c3d4,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c3d8"
NOP,0x1168cfdc,FLOWCTRL,32,0,0.000000,""
JUMPCMP,0x1168c3ec,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:S64,XN:X4=0,Condition_op:1,FC_type:IMM,IMM:0x5CMP_type:IMM,UIMM:0,"
ENDLOOP,0x1168ddc4,FLOWCTRL,1024,0,0.000000,"Iter:0"
JUMP,0x1168ddd4,FLOWCTRL,32,0,0.000000,"TargetPC:0"
JUMP,0x1168c3fc,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168d070,FLOWCTRL,31,0,0.000000,"TargetPC:0x1168d084"
JUMPCMP,0x1168c190,FLOWCTRL,1,0,0.000000,"TargetPC:0,CMP_dtype:U64,XN:X2=0xfffffffffffffffd,Condition_op:2,FC_type:IMM,IMM:0x2CMP_type:REG,XM:X3=0x3,"
JUMP,0x1168c194,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168c198"
MOV_SPR_XN,0x1168dca8,SCALAR,32,0,0.000000,"SPR:CTRL,XN:X0=0,"
JUMP,0x1168c1e8,FLOWCTRL,1,0,0.000000,"TargetPC:0"
JUMP,0x1168bec0,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bed4"
JUMPC,0x1168bebc,FLOWCTRL,1,0,0.000000,"TargetPC:0x1168bec0,cond_flag:0"
JUMP,0x1168d080,FLOWCTRL,1,0,0.000000,"TargetPC:0"
MOV_SPR_XN,0x1168c2ec,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X1=0x100000000000000,"
JUMPC,0x1168bb14,FLOWCTRL,5,0,0.000000,"TargetPC:0x1168bb18,cond_flag:1"
SET_FLAG,0x1168be84,MTE3,1,0,0.000000,"PIPE:MTE3,TRIGGERPIPE:MTE2,FLAGID:1,"
JUMPC,0x1168d06c,FLOWCTRL,32,0,0.000000,"TargetPC:0x1168d070,cond_flag:0"
SET_FLAG,0x1168be7c,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:3,"
SET_FLAG,0x1168be74,VECTOR,1,0,0.000000,"PIPE:VEC,TRIGGERPIPE:MTE2,FLAGID:1,"
MOV_SPR_XN,0x1168c31c,SCALAR,1,0,0.000000,"SPR:CTRL,XN:X0=0,"
SET_FLAG,0x1168dd3c,VECTOR,32,0,0.000000,"PIPE:VEC,TRIGGERPIPE:SCALAR,FLAGID:0,"
JUMPC,0x1168dd40,FLOWCTRL,32,0,0.000000,"TargetPC:0x1168dd44,cond_flag:1"
